PDXMDW,2419
BNABDL,2418
LAXSAT,2401
SATLAX,2401
BWIABQ,2375
ABQBWI,2372
RSWBWI,2368
BWIRSW,2366
HOUFLL,2360
LASRDU,2359
RDULAS,2351
MSYLAS,2342
LASMSY,2339
FLLHOU,2337
PBIPHL,2284
PHLPBI,2281
HOUDEN,2258
MDWSMF,2257
AUSLAX,2256
MCOPHX,2255
SMFMDW,2253
LAXAUS,2253
LAXPHL,2251
PHLLAX,2251
DENHOU,2249
AUSMCO,2237
MCOAUS,2237
PHXMCO,2236
BNAMHT,2236
MHTBNA,2234
LASLIT,2221
LITLAS,2221
TULLAS,2217
LASTUL,2217
MCOJAN,2208
JANMCO,2205
CMHPHX,2205
ABQPDX,2204
PDXABQ,2204
PHXCMH,2203
SLCGEG,2195
ELPSAN,2194
AUSTPA,2194
MAFLAS,2194
SLCBWI,2193
BHMLAS,2193
BWISLC,2193
SANELP,2193
LASMAF,2193
TPAAUS,2193
AUSHRL,2193
LASLBB,2193
LASAMA,2193
LASSDF,2192
LASBHM,2192
SATTPA,2192
BHMSTL,2192
ABQMAF,2192
LASALB,2192
LBBLAS,2192
TPAABQ,2192
ORFLAS,2192
AMALAS,2192
STLBHM,2192
BHMPHX,2192
GEGSLC,2192
JAXIND,2192
LITBWI,2192
HOULIT,2192
PDXMCI,2192
BUFPHX,2192
INDJAX,2192
BHMJAX,2192
PHXBHM,2192
MCIPDX,2192
BWILIT,2192
HRLAUS,2192
PHXTPA,2192
ALBLAS,2192
JAXBHM,2192
SDFPHX,2191
LASORF,2191
PHXSDF,2191
TPASAT,2191
MCISEA,2191
LITMDW,2191
ABQTPA,2191
LITHOU,2191
TPAPHX,2191
ONTBNA,2191
SDFLAS,2191
PHXBUF,2191
BNAONT,2191
SEAMCI,2190
MDWLIT,2190
BNASEA,2190
SEABNA,2190
BNAOAK,2189
OAKBNA,2189
LBBELP,2180
ELPLBB,2179
LASISP,2134
MCISMF,2132
SMFMCI,2132
ISPLAS,2131
PHLBNA,2123
BNAPHL,2118
OAKHOU,2105
HOUOAK,2087
LITPHX,2061
PHXLIT,2061
MDWSAT,2014
SATMDW,2001
BUFTPA,1999
TPABUF,1998
ORFMDW,1983
MDWORF,1978
BWIPIT,1950
AUSMDW,1950
MHTLAS,1950
MDWAUS,1949
BDLLAS,1947
LASMHT,1947
LASBDL,1947
MSYBWI,1940
BWIMSY,1938
PITBWI,1919
MDWTUS,1865
TUSMDW,1859
SJCMDW,1854
MDWSJC,1842
STLFLL,1770
FLLSTL,1770
MAFELP,1747
ELPMAF,1746
BHMDAL,1722
DALBHM,1697
DENMCO,1672
MCODEN,1668
MCOIAD,1638
IADMCO,1635
CLELAS,1633
LASCLE,1632
LAXSTL,1631
STLLAX,1630
TPAIAD,1611
IADTPA,1599
SEADEN,1588
DENSEA,1580
SFOMDW,1472
MDWSFO,1462
ABQDEN,1453
DENABQ,1446
SATSAN,1436
SANSAT,1434
PHXSFO,1419
SFOPHX,1416
TPAPIT,1411
RNOSAN,1406
PITTPA,1404
SANRNO,1388
DENSAN,1337
DENBNA,1336
SANDEN,1332
BNADEN,1316
LASOKC,1246
OKCLAS,1246
PHXCLE,1215
CLEPHX,1215
JAXHOU,1214
HOUJAX,1211
RSWISP,1203
RSWPHL,1203
ISPRSW,1203
PHLRSW,1202
PITPHX,1186
PHXPIT,1186
LAXDEN,1180
DENLAX,1179
DTWMCO,1168
MCODTW,1168
LASPVD,1152
PVDLAS,1151
CLEMCO,1141
MCOCLE,1140
MCISLC,1131
INDLAX,1131
SLCMCI,1131
PVDMCI,1131
MCIPVD,1131
LAXIND,1131
OAKPHL,1075
PHLOAK,1075
MCOLAS,1064
MDWMSY,1057
MSYMDW,1055
LASMCO,1042
MSYJAX,977
MSYOAK,976
JAXMSY,976
MSYLAX,976
LAXMSY,976
MSYIND,976
SANMSY,976
INDMSY,976
MSYSAN,976
OAKMSY,976
DENAMA,845
AMADEN,845
DENOKC,843
OKCDEN,840
TPAALB,835
ALBTPA,834
IADLAS,818
LASIAD,818
MDWRNO,783
RNOMDW,782
BWISJC,735
SJCBWI,734
DENAUS,704
HOUSAN,696
AUSDEN,696
SANHOU,690
STLDEN,686
DENSJC,685
DENSTL,684
SJCDEN,684
PVDFLL,672
FLLPVD,670
MCIMHT,669
MHTMCI,669
TPADEN,607
DENTPA,607
PHLSTL,578
STLPHL,576
ORFTPA,565
TPAORF,564
OKCBWI,518
BWIOKC,518
MDWSNA,497
SNAMDW,497
PHXMHT,493
MHTPHX,493
PHLDEN,469
DENPHL,467
PBIBNA,459
BNAPBI,459
MSYPHL,424
PHLMSY,424
OAKBWI,423
BWIOAK,423
DENPDX,420
INDDEN,419
DENSFO,418
DENIND,418
PDXDEN,418
SFODEN,409
TUSOAK,364
OAKTUS,364
DENSAT,363
SATDEN,363
OMADEN,359
DENOMA,349
BUFFLL,333
FLLBUF,333
RDUFLL,333
FLLRDU,332
DENSMF,297
SMFDEN,296
SATPHL,290
PHLAUS,290
AUSPHL,290
PHLSAT,290
MHTFLL,276
FLLMHT,275
BNAORF,271
ORFBNA,270
SJCMCI,252
MCISJC,252
MCIRDU,252
RDUMCI,252
OAKAUS,236
DENRDU,236
FLLAUS,236
RDUDEN,236
JAXLAS,236
LASJAX,236
AUSFLL,236
AUSOAK,236
DENSNA,177
SNADEN,176
DENFLL,150
DENMSY,150
FLLDEN,150
MSYDEN,150
TULDEN,116
DENTUL,116
SATRDU,95
RDUSAT,95
RDUAUS,95
AUSRDU,95
FLLLAS,67
LASFLL,67
MCIFLL,60
FLLALB,60
STLRSW,60
FLLMCI,60
ALBFLL,60
RSWSTL,60
MCOOKC,54
OKCMCO,54
DTWLAS,47
LASDTW,47
PVDISP,40
ISPPVD,40
ONTRNO,36
RNOONT,36
FLLBDL,34
BDLFLL,34
HRLDAL,33
DALHRL,33
SANSLC,25
SLCSAN,25
MCOOMA,23
OMAMCO,23
MDWPBI,21
PBIMDW,21
PHLSAN,18
SANPHL,18
MCOSLC,17
SLCMCO,17
DTWTPA,12
TPADTW,12
TPALAX,11
ISPJAX,11
